Datetime,open,high,low,close,volume
2025-11-17 10:49:00+09:00,100400.0,100400.0,100300.0,100300.0,41113
2025-11-17 10:50:00+09:00,100400.0,100500.0,100300.0,100500.0,85737
2025-11-17 10:51:00+09:00,100400.0,100500.0,100300.0,100500.0,30755
2025-11-17 10:52:00+09:00,100500.0,100500.0,100300.0,100300.0,60688
2025-11-17 10:53:00+09:00,100300.0,100400.0,100300.0,100300.0,29140
2025-11-17 10:54:00+09:00,100400.0,100400.0,100300.0,100400.0,16548
2025-11-17 10:55:00+09:00,100400.0,100400.0,100100.0,100200.0,73465
2025-11-17 10:56:00+09:00,100200.0,100400.0,100100.0,100300.0,64454
2025-11-17 10:57:00+09:00,100300.0,100400.0,100300.0,100300.0,6613
2025-11-17 10:58:00+09:00,100300.0,100400.0,100200.0,100300.0,17021
2025-11-17 10:59:00+09:00,100300.0,100300.0,100200.0,100200.0,6316
2025-11-17 11:00:00+09:00,100200.0,100300.0,100100.0,100100.0,44389
2025-11-17 11:01:00+09:00,100200.0,100200.0,100100.0,100200.0,19550
2025-11-17 11:02:00+09:00,100200.0,100200.0,99900.0,100000.0,68770
2025-11-17 11:03:00+09:00,100000.0,100100.0,99900.0,100000.0,42784
2025-11-17 11:04:00+09:00,100000.0,100100.0,100000.0,100050.0,11707
2025-11-17 11:05:00+09:00,100050.0,100200.0,100000.0,100200.0,16608
2025-11-17 11:06:00+09:00,100200.0,100300.0,100100.0,100200.0,21540
2025-11-17 11:07:00+09:00,100200.0,100200.0,100100.0,100200.0,11768
2025-11-17 11:08:00+09:00,100200.0,100200.0,100100.0,100100.0,10809
2025-11-17 11:09:00+09:00,100200.0,100200.0,100100.0,100200.0,5395
2025-11-17 11:10:00+09:00,100100.0,100300.0,100100.0,100200.0,34304
2025-11-17 11:11:00+09:00,100200.0,100400.0,100200.0,100300.0,39629
2025-11-17 11:12:00+09:00,100400.0,100400.0,100300.0,100300.0,21750
2025-11-17 11:13:00+09:00,100400.0,100500.0,100300.0,100500.0,43177
2025-11-17 11:14:00+09:00,100400.0,100500.0,100400.0,100400.0,11619
2025-11-17 11:15:00+09:00,100400.0,100500.0,100400.0,100500.0,35736
2025-11-17 11:16:00+09:00,100500.0,100600.0,100400.0,100600.0,88587
2025-11-17 11:17:00+09:00,100500.0,100600.0,100500.0,100500.0,7517
2025-11-17 11:18:00+09:00,100550.0,100600.0,100500.0,100500.0,23851
2025-11-17 11:19:00+09:00,100600.0,100600.0,100400.0,100500.0,36875
2025-11-17 11:20:00+09:00,100500.0,100500.0,100300.0,100400.0,21408
2025-11-17 11:21:00+09:00,100300.0,100400.0,100200.0,100200.0,30182
2025-11-17 11:22:00+09:00,100200.0,100300.0,100100.0,100200.0,43065
2025-11-17 11:23:00+09:00,100200.0,100300.0,100200.0,100200.0,8630
2025-11-17 11:24:00+09:00,100300.0,100300.0,100200.0,100300.0,10223
2025-11-17 11:25:00+09:00,100300.0,100300.0,100100.0,100150.0,31940
2025-11-17 11:26:00+09:00,100200.0,100200.0,100100.0,100100.0,34058
2025-11-17 11:27:00+09:00,100100.0,100200.0,100000.0,100100.0,28927
2025-11-17 11:28:00+09:00,100050.0,100200.0,100000.0,100100.0,41362
2025-11-17 11:29:00+09:00,100100.0,100200.0,100000.0,100100.0,25283
2025-11-17 11:30:00+09:00,100100.0,100200.0,100100.0,100100.0,11322
2025-11-17 11:31:00+09:00,100100.0,100200.0,100100.0,100200.0,4294
2025-11-17 11:32:00+09:00,100200.0,100200.0,100100.0,100200.0,3629
2025-11-17 11:33:00+09:00,100200.0,100200.0,100100.0,100200.0,5904
2025-11-17 11:34:00+09:00,100100.0,100200.0,100100.0,100200.0,10961
2025-11-17 11:35:00+09:00,100200.0,100200.0,100100.0,100100.0,36521
2025-11-17 11:36:00+09:00,100100.0,100100.0,99900.0,99900.0,56094
2025-11-17 11:37:00+09:00,99900.0,100100.0,99800.0,100000.0,101753
2025-11-17 11:38:00+09:00,100000.0,100000.0,99900.0,100000.0,13030
2025-11-17 11:39:00+09:00,100000.0,100000.0,99900.0,100000.0,3981
2025-11-17 11:40:00+09:00,99950.0,100000.0,99900.0,100000.0,6614
2025-11-17 11:41:00+09:00,100000.0,100000.0,99900.0,100000.0,15793
2025-11-17 11:42:00+09:00,100000.0,100000.0,99900.0,100000.0,12504
2025-11-17 11:43:00+09:00,99950.0,100000.0,99900.0,99950.0,16963
2025-11-17 11:44:00+09:00,100000.0,100100.0,99900.0,100000.0,33638
2025-11-17 11:45:00+09:00,100000.0,100100.0,100000.0,100100.0,12135
2025-11-17 11:46:00+09:00,100100.0,100100.0,100000.0,100100.0,7560
2025-11-17 11:47:00+09:00,100050.0,100100.0,100000.0,100000.0,5085
2025-11-17 11:48:00+09:00,100100.0,100100.0,100000.0,100100.0,10185
2025-11-17 11:49:00+09:00,100100.0,100100.0,100000.0,100100.0,9246
2025-11-17 11:50:00+09:00,100000.0,100200.0,100000.0,100100.0,35074
2025-11-17 11:51:00+09:00,100100.0,100300.0,100100.0,100200.0,30828
2025-11-17 11:52:00+09:00,100200.0,100200.0,100100.0,100200.0,11979
2025-11-17 11:53:00+09:00,100100.0,100200.0,100100.0,100200.0,21995
2025-11-17 11:54:00+09:00,100200.0,100200.0,100000.0,100000.0,20427
2025-11-17 11:55:00+09:00,100000.0,100100.0,100000.0,100100.0,20492
2025-11-17 11:56:00+09:00,100050.0,100100.0,100000.0,100100.0,19166
2025-11-17 11:57:00+09:00,100000.0,100100.0,100000.0,100100.0,29017
2025-11-17 11:58:00+09:00,100000.0,100100.0,100000.0,100000.0,9514
2025-11-17 11:59:00+09:00,100000.0,100100.0,100000.0,100100.0,3237
2025-11-17 12:00:00+09:00,100100.0,100100.0,100000.0,100100.0,3992
2025-11-17 12:01:00+09:00,100050.0,100200.0,100000.0,100200.0,27505
2025-11-17 12:02:00+09:00,100200.0,100200.0,100100.0,100200.0,3588
2025-11-17 12:03:00+09:00,100100.0,100300.0,100100.0,100200.0,28312
2025-11-17 12:04:00+09:00,100300.0,100300.0,100200.0,100300.0,14999
2025-11-17 12:05:00+09:00,100200.0,100300.0,100200.0,100300.0,4770
2025-11-17 12:06:00+09:00,100200.0,100300.0,100200.0,100300.0,4602
2025-11-17 12:07:00+09:00,100250.0,100300.0,100200.0,100300.0,4588
2025-11-17 12:08:00+09:00,100300.0,100300.0,100200.0,100250.0,5870
2025-11-17 12:09:00+09:00,100250.0,100300.0,100200.0,100300.0,7807
2025-11-17 12:10:00+09:00,100300.0,100300.0,100100.0,100100.0,65763
2025-11-17 12:11:00+09:00,100200.0,100200.0,100100.0,100150.0,6469
2025-11-17 12:12:00+09:00,100150.0,100200.0,100100.0,100200.0,9240
2025-11-17 12:13:00+09:00,100150.0,100200.0,100100.0,100200.0,7940
2025-11-17 12:14:00+09:00,100200.0,100200.0,100100.0,100100.0,7699
2025-11-17 12:15:00+09:00,100100.0,100200.0,100100.0,100100.0,9283
2025-11-17 12:16:00+09:00,100100.0,100200.0,100100.0,100200.0,8890
2025-11-17 12:17:00+09:00,100200.0,100200.0,100100.0,100150.0,11343
2025-11-17 12:18:00+09:00,100150.0,100200.0,100000.0,100100.0,49892
2025-11-17 12:19:00+09:00,100000.0,100100.0,100000.0,100100.0,15705
2025-11-17 12:20:00+09:00,100100.0,100100.0,100000.0,100100.0,8082
2025-11-17 12:21:00+09:00,100100.0,100100.0,100000.0,100050.0,8522
2025-11-17 12:22:00+09:00,100100.0,100100.0,100000.0,100000.0,8156
2025-11-17 12:23:00+09:00,100100.0,100100.0,99900.0,99900.0,41571
2025-11-17 12:24:00+09:00,99900.0,100000.0,99900.0,100000.0,16800
2025-11-17 12:25:00+09:00,100000.0,100000.0,99900.0,100000.0,10457
2025-11-17 12:26:00+09:00,100000.0,100000.0,99800.0,99900.0,42343
2025-11-17 12:27:00+09:00,99850.0,99900.0,99800.0,99850.0,40054
2025-11-17 12:28:00+09:00,99800.0,99850.0,99800.0,99800.0,8191
2025-11-17 12:29:00+09:00,99800.0,99900.0,99700.0,99750.0,46466
2025-11-17 12:30:00+09:00,99750.0,99800.0,99700.0,99800.0,40879
2025-11-17 12:31:00+09:00,99700.0,99800.0,99700.0,99750.0,8206
2025-11-17 12:32:00+09:00,99750.0,99750.0,99600.0,99700.0,48382
2025-11-17 12:33:00+09:00,99700.0,99800.0,99650.0,99700.0,42692
2025-11-17 12:34:00+09:00,99700.0,99800.0,99700.0,99800.0,7251
2025-11-17 12:35:00+09:00,99700.0,99900.0,99700.0,99900.0,37411
2025-11-17 12:36:00+09:00,99900.0,99900.0,99800.0,99800.0,5955
2025-11-17 12:37:00+09:00,99800.0,99900.0,99800.0,99900.0,14436
2025-11-17 12:38:00+09:00,99900.0,99900.0,99800.0,99900.0,9033
2025-11-17 12:39:00+09:00,99900.0,99900.0,99800.0,99800.0,7037
2025-11-17 12:40:00+09:00,99800.0,99900.0,99800.0,99900.0,9230
2025-11-17 12:41:00+09:00,99900.0,99900.0,99800.0,99800.0,5985
2025-11-17 12:42:00+09:00,99800.0,100000.0,99800.0,99900.0,34425
2025-11-17 12:43:00+09:00,100000.0,100000.0,99900.0,100000.0,12010
2025-11-17 12:44:00+09:00,99900.0,100000.0,99900.0,100000.0,13847
2025-11-17 12:45:00+09:00,99900.0,100000.0,99900.0,99900.0,15825
2025-11-17 12:46:00+09:00,99900.0,100000.0,99900.0,99900.0,45054
2025-11-17 12:47:00+09:00,99950.0,100000.0,99900.0,100000.0,21417
2025-11-17 12:48:00+09:00,99900.0,100000.0,99900.0,99950.0,31511
2025-11-17 12:49:00+09:00,99950.0,100000.0,99900.0,100000.0,7472
2025-11-17 12:50:00+09:00,100000.0,100100.0,99900.0,100100.0,32847
2025-11-17 12:51:00+09:00,100000.0,100100.0,100000.0,100100.0,5568
2025-11-17 12:52:00+09:00,100000.0,100200.0,100000.0,100100.0,29967
2025-11-17 12:53:00+09:00,100100.0,100200.0,100100.0,100200.0,11133
2025-11-17 12:54:00+09:00,100100.0,100200.0,100100.0,100200.0,10546
2025-11-17 12:55:00+09:00,100100.0,100200.0,100100.0,100150.0,11776
2025-11-17 12:56:00+09:00,100200.0,100200.0,100100.0,100200.0,14839
2025-11-17 12:57:00+09:00,100100.0,100200.0,100100.0,100200.0,11234
2025-11-17 12:58:00+09:00,100200.0,100200.0,100100.0,100200.0,12193
2025-11-17 12:59:00+09:00,100100.0,100200.0,100100.0,100100.0,7297
2025-11-17 13:00:00+09:00,100200.0,100300.0,100100.0,100200.0,58665
2025-11-17 13:01:00+09:00,100300.0,100300.0,100200.0,100200.0,15675
2025-11-17 13:02:00+09:00,100250.0,100300.0,100200.0,100300.0,7681
2025-11-17 13:03:00+09:00,100300.0,100300.0,100200.0,100250.0,23234
2025-11-17 13:04:00+09:00,100300.0,100400.0,100200.0,100400.0,79794
2025-11-17 13:05:00+09:00,100400.0,100400.0,100300.0,100300.0,16696
2025-11-17 13:06:00+09:00,100300.0,100400.0,100300.0,100300.0,25949
2025-11-17 13:07:00+09:00,100350.0,100400.0,100200.0,100300.0,26026
2025-11-17 13:08:00+09:00,100300.0,100400.0,100200.0,100300.0,28842
2025-11-17 13:09:00+09:00,100300.0,100300.0,100200.0,100300.0,28398
2025-11-17 13:10:00+09:00,100200.0,100300.0,100200.0,100200.0,15009
2025-11-17 13:11:00+09:00,100300.0,100300.0,100200.0,100200.0,16046
2025-11-17 13:12:00+09:00,100300.0,100300.0,100200.0,100200.0,13752
2025-11-17 13:13:00+09:00,100200.0,100300.0,100200.0,100200.0,7763
2025-11-17 13:14:00+09:00,100300.0,100400.0,100200.0,100300.0,76808
2025-11-17 13:15:00+09:00,100300.0,100400.0,100300.0,100300.0,13895
2025-11-17 13:16:00+09:00,100400.0,100400.0,100300.0,100350.0,16698
2025-11-17 13:17:00+09:00,100350.0,100400.0,100200.0,100300.0,74136
2025-11-17 13:18:00+09:00,100300.0,100400.0,100200.0,100300.0,56904
2025-11-17 13:19:00+09:00,100300.0,100400.0,100300.0,100300.0,12001
2025-11-17 13:20:00+09:00,100400.0,100400.0,100300.0,100400.0,19895
2025-11-17 13:21:00+09:00,100400.0,100400.0,100350.0,100400.0,6918
2025-11-17 13:22:00+09:00,100350.0,100400.0,100300.0,100350.0,53176
2025-11-17 13:23:00+09:00,100400.0,100400.0,100300.0,100400.0,8081
2025-11-17 13:24:00+09:00,100400.0,100400.0,100300.0,100300.0,41351
2025-11-17 13:25:00+09:00,100300.0,100400.0,100300.0,100300.0,17978
2025-11-17 13:26:00+09:00,100300.0,100350.0,100200.0,100200.0,37636
2025-11-17 13:27:00+09:00,100300.0,100400.0,100200.0,100300.0,40854
2025-11-17 13:28:00+09:00,100300.0,100400.0,100300.0,100300.0,8635
2025-11-17 13:29:00+09:00,100300.0,100400.0,100300.0,100300.0,14376
2025-11-17 13:30:00+09:00,100400.0,100400.0,100300.0,100300.0,14769
2025-11-17 13:31:00+09:00,100400.0,100400.0,100300.0,100300.0,34482
2025-11-17 13:32:00+09:00,100300.0,100300.0,100200.0,100200.0,22958
2025-11-17 13:33:00+09:00,100200.0,100300.0,100150.0,100300.0,44191
2025-11-17 13:34:00+09:00,100300.0,100300.0,100200.0,100300.0,10036
2025-11-17 13:35:00+09:00,100250.0,100300.0,100250.0,100250.0,5434
2025-11-17 13:36:00+09:00,100300.0,100300.0,100200.0,100300.0,33071
2025-11-17 13:37:00+09:00,100250.0,100300.0,100200.0,100250.0,32580
2025-11-17 13:38:00+09:00,100250.0,100300.0,100250.0,100250.0,6742
2025-11-17 13:39:00+09:00,100250.0,100300.0,100100.0,100200.0,56224
2025-11-17 13:40:00+09:00,100200.0,100200.0,100100.0,100200.0,9259
2025-11-17 13:41:00+09:00,100200.0,100200.0,100100.0,100150.0,20600
2025-11-17 13:42:00+09:00,100150.0,100300.0,100100.0,100250.0,47049
2025-11-17 13:43:00+09:00,100250.0,100300.0,100200.0,100300.0,32345
2025-11-17 13:44:00+09:00,100250.0,100300.0,100200.0,100200.0,10170
2025-11-17 13:45:00+09:00,100200.0,100400.0,100200.0,100300.0,41184
2025-11-17 13:46:00+09:00,100400.0,100400.0,100300.0,100300.0,14400
2025-11-17 13:47:00+09:00,100400.0,100400.0,100300.0,100400.0,28888
2025-11-17 13:48:00+09:00,100400.0,100400.0,100300.0,100400.0,7413
2025-11-17 13:49:00+09:00,100300.0,100400.0,100300.0,100300.0,11430
2025-11-17 13:50:00+09:00,100300.0,100400.0,100300.0,100400.0,68730
2025-11-17 13:51:00+09:00,100400.0,100400.0,100300.0,100400.0,28868
2025-11-17 13:52:00+09:00,100400.0,100400.0,100350.0,100400.0,13907
2025-11-17 13:53:00+09:00,100400.0,100500.0,100350.0,100500.0,76924
2025-11-17 13:54:00+09:00,100450.0,100500.0,100400.0,100500.0,9565
2025-11-17 13:55:00+09:00,100400.0,100500.0,100400.0,100500.0,24203
2025-11-17 13:56:00+09:00,100400.0,100500.0,100400.0,100450.0,7477
2025-11-17 13:57:00+09:00,100400.0,100500.0,100400.0,100400.0,23434
2025-11-17 13:58:00+09:00,100400.0,100500.0,100300.0,100300.0,63830
2025-11-17 13:59:00+09:00,100400.0,100400.0,100300.0,100300.0,3271
2025-11-17 14:00:00+09:00,100350.0,100400.0,100300.0,100400.0,21297
2025-11-17 14:01:00+09:00,100400.0,100500.0,100300.0,100500.0,78346
2025-11-17 14:02:00+09:00,100450.0,100500.0,100400.0,100500.0,15875
2025-11-17 14:03:00+09:00,100500.0,100500.0,100400.0,100500.0,12529
2025-11-17 14:04:00+09:00,100400.0,100500.0,100400.0,100500.0,10729
2025-11-17 14:05:00+09:00,100450.0,100700.0,100450.0,100550.0,345489
2025-11-17 14:06:00+09:00,100600.0,100700.0,100550.0,100650.0,27019
2025-11-17 14:07:00+09:00,100700.0,100700.0,100500.0,100600.0,54779
2025-11-17 14:08:00+09:00,100500.0,100600.0,100400.0,100500.0,41588
2025-11-17 14:09:00+09:00,100500.0,100500.0,100400.0,100400.0,20649
2025-11-17 14:10:00+09:00,100500.0,100500.0,100400.0,100500.0,10249
2025-11-17 14:11:00+09:00,100400.0,100500.0,100300.0,100500.0,95779
2025-11-17 14:12:00+09:00,100450.0,100500.0,100300.0,100300.0,9234
2025-11-17 14:13:00+09:00,100350.0,100400.0,100300.0,100400.0,7318
2025-11-17 14:14:00+09:00,100300.0,100500.0,100300.0,100500.0,44828
2025-11-17 14:15:00+09:00,100500.0,100500.0,100400.0,100400.0,23100
2025-11-17 14:16:00+09:00,100400.0,100500.0,100400.0,100400.0,3735
2025-11-17 14:17:00+09:00,100400.0,100500.0,100400.0,100500.0,8485
2025-11-17 14:18:00+09:00,100500.0,100500.0,100400.0,100500.0,10711
2025-11-17 14:19:00+09:00,100450.0,100500.0,100400.0,100500.0,15335
2025-11-17 14:20:00+09:00,100500.0,100500.0,100400.0,100500.0,13873
2025-11-17 14:21:00+09:00,100450.0,100500.0,100400.0,100400.0,13552
2025-11-17 14:22:00+09:00,100400.0,100500.0,100400.0,100500.0,16925
2025-11-17 14:23:00+09:00,100400.0,100500.0,100400.0,100500.0,15667
2025-11-17 14:24:00+09:00,100500.0,100500.0,100400.0,100500.0,14270
2025-11-17 14:25:00+09:00,100400.0,100500.0,100400.0,100400.0,12471
2025-11-17 14:26:00+09:00,100500.0,100500.0,100400.0,100400.0,19575
2025-11-17 14:27:00+09:00,100400.0,100500.0,100400.0,100400.0,14192
2025-11-17 14:28:00+09:00,100400.0,100500.0,100400.0,100500.0,10928
2025-11-17 14:29:00+09:00,100500.0,100500.0,100400.0,100400.0,16299
2025-11-17 14:30:00+09:00,100400.0,100600.0,100400.0,100500.0,94512
2025-11-17 14:31:00+09:00,100500.0,100600.0,100500.0,100500.0,12052
2025-11-17 14:32:00+09:00,100500.0,100600.0,100500.0,100500.0,14600
2025-11-17 14:33:00+09:00,100500.0,100600.0,100500.0,100600.0,10972
2025-11-17 14:34:00+09:00,100600.0,100600.0,100500.0,100550.0,13174
2025-11-17 14:35:00+09:00,100600.0,100600.0,100400.0,100400.0,118698
2025-11-17 14:36:00+09:00,100500.0,100500.0,100400.0,100400.0,15289
2025-11-17 14:37:00+09:00,100400.0,100500.0,100400.0,100500.0,11205
2025-11-17 14:38:00+09:00,100400.0,100500.0,100400.0,100400.0,10023
2025-11-17 14:39:00+09:00,100400.0,100500.0,100300.0,100400.0,53664
2025-11-17 14:40:00+09:00,100300.0,100500.0,100300.0,100400.0,87232
2025-11-17 14:41:00+09:00,100350.0,100400.0,100300.0,100300.0,33745
2025-11-17 14:42:00+09:00,100400.0,100400.0,100300.0,100400.0,8419
2025-11-17 14:43:00+09:00,100400.0,100500.0,100300.0,100400.0,34703
2025-11-17 14:44:00+09:00,100400.0,100500.0,100400.0,100500.0,42552
2025-11-17 14:45:00+09:00,100500.0,100500.0,100400.0,100400.0,39599
2025-11-17 14:46:00+09:00,100400.0,100500.0,100400.0,100500.0,11615
2025-11-17 14:47:00+09:00,100500.0,100500.0,100400.0,100400.0,14485
2025-11-17 14:48:00+09:00,100500.0,100500.0,100400.0,100500.0,10064
